Id,Label,timeset,bipartite,title,subjects,Degree,Weighted Degree,modularity_class,clustering,triangles,componentnumber,eigencentrality,pageranks,Authority,Hub
842,531989,,1,Drown,None,432,36.972152,0,0.599918,55850,0,0.270295,0.000073,0.014876,0.014876
845,58027,,1,Alias Grace,None,663,52.92938,0,0.578242,126897,0,0.404813,0.000097,0.022342,0.022342
850,19534,,1,The Brothers K,None,163,18.327273,0,0.792244,10460,0,0.12206,0.000044,0.006723,0.006723
851,821611,,1,The Story of My Life,None,910,51.483616,1,0.458968,189827,0,0.499149,0.000104,0.027477,0.027477
854,923950,,1,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,None,377,29.7455,3,0.485961,34443,0,0.195174,0.00006,0.010661,0.010661
855,11318,,1,Trouble Is My Business,None,229,26.236364,4,0.662568,17297,0,0.147836,0.000065,0.008136,0.008136
856,6480781,,1,Open,None,447,24.533767,3,0.541588,53986,0,0.264619,0.000059,0.01451,0.01451
857,334176,,1,"The Sparrow (The Sparrow, #1)",None,621,35.646755,0,0.50266,96767,0,0.35498,0.000093,0.019535,0.019535
859,46164,,1,Tender Is the Night,None,1287,96.26315,2,0.39991,330942,0,0.668292,0.000135,0.036814,0.036814
861,58031,,1,Macbeth,None,133,18.4,2,0.828663,7274,0,0.105857,0.000054,0.005828,0.005828
862,124272,,1,The Wings of the Dove,None,485,49.301149,1,0.613649,72024,0,0.300652,0.000073,0.016594,0.016594
867,18254,,1,Oliver Twist,None,1516,133.252609,1,0.340025,390475,0,0.73211,0.000235,0.040263,0.040263
868,37398,,1,Jazz,None,386,45.133816,0,0.688123,51131,0,0.260446,0.000082,0.014373,0.014373
875,93,,1,"Heidi (Heidi, #1-2)",None,946,64.467332,1,0.476412,212949,0,0.527287,0.000147,0.029063,0.029063
878,1897,,1,Eiger Dreams: Ventures Among Men and Mountains,None,235,24.581585,3,0.69198,19026,0,0.16058,0.000047,0.008823,0.008823
881,13562054,,1,&#1576;&#1575;&#1576; &#1575;&#1604;&#1582;&#1585;&#1608;&#1580;: &#1585;&#1587;&#1575;&#1604;&#1577; &#1593;&#1604;&#1610; &#1575;&#1604;&#1605;&#1601;&#1593;&#1605;&#1577; &#1576;&#1576;&#1607;&#1580;&#1577; &#1594;&#1610;&#1585; &#1605;&#1578;&#1608;&#1602;&#1593;&#1577;,None,105,16.2,4,0.664652,3629,0,0.052773,0.000042,0.002858,0.002858
883,73945,,1,Apology,None,322,31.063487,2,0.656392,33923,0,0.209673,0.000051,0.01154,0.01154
884,350540,,1,The Road,None,441,30.443282,0,0.61509,59676,0,0.280905,0.000075,0.015483,0.015483
890,38743,,1,All Things Bright and Beautiful,None,689,46.682522,1,0.524171,124237,0,0.398404,0.000094,0.021941,0.021941
903,698034,,1,Time Out of Joint,None,308,36.590909,2,0.663924,31389,0,0.199945,0.000077,0.011018,0.011018
905,18839,,1,Orlando,None,933,65.260545,1,0.484859,210806,0,0.52498,0.0001,0.028959,0.028959
906,763362,,1,The One Minute Manager,None,679,40.090957,3,0.41019,94418,0,0.337501,0.000076,0.018451,0.018451
908,105576,,1,Five Point Someone: What Not to Do at IIT,None,437,36.397779,4,0.547425,52151,0,0.252049,0.00007,0.013812,0.013812
912,6361871,,1,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,None,353,19.740129,1,0.604204,37538,0,0.216115,0.000059,0.011877,0.011877
913,40168,,1,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,None,60,10.336588,5,0.654237,1158,0,0.016872,0.000029,0.000901,0.000901
914,74812,,1,Born on a Blue Day: Inside the Extraordinary Mind of an Autistic Savant,None,229,21.907043,0,0.714127,18643,0,0.153645,0.000062,0.008453,0.008453
915,35631386,,1,The Undoing Project: A Friendship That Changed Our Minds,None,386,30.957065,3,0.563811,41894,0,0.225882,0.000061,0.012382,0.012382
917,3447,,1,In the Lake of the Woods,None,339,43.6,0,0.661744,37912,0,0.221548,0.00006,0.012205,0.012205
919,48862,,1,Brighton Rock,None,201,24.492424,2,0.629552,12654,0,0.125369,0.000055,0.006892,0.006892
934,12296,,1,The Scarlet Letter,None,1927,248.525376,1,0.28423,527445,0,0.865349,0.000562,0.047531,0.047531
936,2501455,,1,&#1601;&#1608;&#1590;&#1609; &#1575;&#1604;&#1581;&#1608;&#1575;&#1587;,None,94,11.776041,4,0.595745,2604,0,0.040149,0.000034,0.002166,0.002166
940,140360,,1,"Three Act Tragedy (Hercule Poirot, #11)",None,332,41.83633,4,0.680468,37389,0,0.216484,0.000074,0.011926,0.011926
945,737957,,1,Michelangelo and the Pope's Ceiling,None,216,16.28249,5,0.557494,12945,0,0.124341,0.000044,0.006813,0.006813
947,61535,,1,The Selfish Gene,None,994,68.122348,3,0.412864,203757,0,0.515835,0.000108,0.028314,0.028314
949,13637412,,1,&#1587;&#1575;&#1602; &#1575;&#1604;&#1576;&#1575;&#1605;&#1576;&#1608;,None,154,18.822895,4,0.55564,6546,0,0.072056,0.000051,0.003897,0.003897
956,91582,,1,Lady Susan,None,330,41.5,1,0.732596,39769,0,0.2273,0.000073,0.01255,0.01255
964,180617,,1,Pinocchio,None,557,46.204333,1,0.608766,94265,0,0.344224,0.000091,0.018986,0.018986
977,60792,,1,The Accidental Tourist,None,780,63.189286,1,0.508482,154482,0,0.443774,0.000115,0.024467,0.024467
982,867247,,1,A Book of Five Rings: The Classic Guide to Strategy,None,346,28.066892,3,0.590936,35270,0,0.213095,0.000062,0.011707,0.011707
994,16527,,1,Daughter of Fortune,None,798,52.711225,0,0.519275,165131,0,0.467766,0.000117,0.025789,0.025789
998,8520362,,1,The Grand Design,None,454,28.638822,3,0.520193,53492,0,0.255935,0.000059,0.014039,0.014039
1020,219780,,1,"Sin in the Second City: Madams, Ministers, Playboys, and the Battle for America's Soul",None,316,33.040326,0,0.6782,33754,0,0.21399,0.000074,0.011787,0.011787
1025,133486,,1,Nicholas and Alexandra,None,407,37.654079,1,0.623473,51512,0,0.255883,0.000066,0.014097,0.014097
1027,4136,,1,Holidays on Ice,None,887,60.417344,0,0.488055,191777,0,0.50389,0.000114,0.027771,0.027771
1036,890,,1,Of Mice and Men,None,2347,457.007928,0,0.232822,640965,0,0.96659,0.001007,0.052949,0.052949
1039,100924,,1,"Perelandra (The Space Trilogy, #2)",None,395,32.512567,1,0.631639,49151,0,0.254205,0.000082,0.014013,0.014013
1041,429024,,1,The Old Curiosity Shop,None,320,40.690909,1,0.653311,33345,0,0.207019,0.000058,0.011402,0.011402
1044,2187,,1,Middlesex,None,1693,174.053746,0,0.316508,453328,0,0.794114,0.000354,0.043652,0.043652
1048,6259,,1,Birdsong,None,773,55.369996,0,0.508204,151637,0,0.445042,0.00009,0.02453,0.02453
1052,54944,,1,The Ethical Slut: A Guide to Infinite Sexual Possibilities,None,248,28.9,3,0.561774,17206,0,0.14005,0.000054,0.007658,0.007658
1053,827685,,1,Up from Slavery,None,454,37.421978,1,0.614494,63189,0,0.284807,0.000054,0.015708,0.015708
1056,39542,,1,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,None,259,22.26889,1,0.658166,21990,0,0.169345,0.000052,0.009315,0.009315
1057,5932,,1,Twenty Love Poems and a Song of Despair,None,616,39.62437,2,0.545275,103286,0,0.369327,0.000064,0.020342,0.020342
1058,15997,,1,Paradise Lost,None,902,71.420472,1,0.490455,199297,0,0.510726,0.000105,0.028167,0.028167
1059,762563,,1,Ball Four,None,306,32.009091,3,0.627022,29260,0,0.186204,0.000051,0.01023,0.01023
1060,18803640,,1,H is for Hawk,None,541,34.172373,3,0.497748,72706,0,0.306642,0.000083,0.01685,0.01685
1073,77554,,1,The Stone Diaries,None,472,42.129326,0,0.612787,68115,0,0.296854,0.000076,0.016366,0.016366
1083,54270,,1,Mein Kampf,None,250,31.036364,1,0.657382,20461,0,0.16346,0.000051,0.008983,0.008983
1096,34072,,1,Jimmy Corrigan: The Smartest Kid on Earth,None,270,26.281818,0,0.611207,22196,0,0.16555,0.00006,0.009109,0.009109
1104,188230,,1,Crocodile on the Sandbank (Amelia Peabody #1),None,391,27.483033,1,0.631569,48154,0,0.252605,0.000085,0.013922,0.013922
1105,116020,,1,Walden &#38; Civil Disobedience,None,785,65.928038,1,0.508157,156370,0,0.449254,0.000097,0.024759,0.024759
1108,327246,,1,Anatomy for the Artist,None,194,16.049242,5,0.596763,11172,0,0.1139,0.000034,0.006241,0.006241
1121,96884,,1,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,None,398,26.999972,3,0.523651,41370,0,0.21893,0.00005,0.011979,0.011979
1127,20819682,,1,Adultery,None,324,24.484694,4,0.580266,30363,0,0.194005,0.000051,0.010636,0.010636
1129,276289,,1,The Magic Mirror of M.C. Escher,None,96,12.3,5,0.645395,2943,0,0.058086,0.000032,0.003182,0.003182
1133,13079982,,1,Fahrenheit 451,None,836,42.731189,2,0.483809,168864,0,0.476842,0.000126,0.026256,0.026256
1139,24981611,,1,&#1601;&#1574;&#1585;&#1575;&#1606; &#1571;&#1605;&#1610; &#1581;&#1589;&#1577;,None,49,7.181818,4,0.692177,814,0,0.013543,0.000029,0.000713,0.000713
1144,164542,,1,"My Friend Flicka (Flicka, #1)",None,441,42.102545,1,0.640703,62161,0,0.28303,0.000097,0.015593,0.015593
1146,174703,,1,What to Expect When You're Expecting,None,401,24.629532,3,0.627332,50312,0,0.25933,0.000073,0.014269,0.014269
1149,59716,,1,To the Lighthouse,None,954,74.036537,2,0.471091,214149,0,0.531488,0.000103,0.029301,0.029301
1161,33917107,,1,On Tyranny: Twenty Lessons from the Twentieth Century,None,288,21.116351,3,0.578446,23906,0,0.174584,0.000051,0.009572,0.009572
1164,51070,,1,"The Secret Diary of Adrian Mole, Aged 13 3/4  (Adrian Mole, #1)",None,443,36.346506,0,0.598531,58598,0,0.276294,0.000067,0.01522,0.01522
1165,89959,,1,The Constitution of the United States of America,None,483,50.640693,1,0.624614,72707,0,0.306335,0.000072,0.016893,0.016893
1182,364550,,1,Two Treatises of Government,None,446,45.624975,2,0.643886,63896,0,0.285838,0.000074,0.015765,0.015765
1184,1107001,,1,The Silver Palate Cookbook,None,365,37.015576,1,0.653379,43404,0,0.235322,0.000063,0.012959,0.012959
1190,23966,,1,Filth,None,370,37.587479,2,0.631817,43131,0,0.23265,0.000075,0.0128,0.0128
1192,3412,,1,The Thorn Birds,None,1308,115.072176,1,0.378151,323235,0,0.658551,0.000258,0.036245,0.036245
1195,4656,,1,The Fourth Hand,None,422,44.179325,0,0.678198,60245,0,0.282621,0.000083,0.015598,0.015598
1202,4473,,1,A Prayer for Owen Meany,None,1455,127.82072,0,0.362888,383857,0,0.723843,0.000242,0.039835,0.039835
1209,36529,,1,Narrative of the Life of Frederick Douglass,None,773,43.086246,1,0.504732,150601,0,0.444765,0.000088,0.024514,0.024514
1212,53639,,1,Zorba the Greek,None,343,38.377273,2,0.665916,39058,0,0.2274,0.000061,0.012525,0.012525
1214,6185,,1,Wuthering Heights,None,2150,339.274205,1,0.255397,590011,0,0.922145,0.00068,0.050584,0.050584
1216,1330324,,1,"Sea of Poppies (Ibis Trilogy, #1)",None,321,39.654545,0,0.628154,32262,0,0.203364,0.00007,0.011176,0.011176
1224,26200068,,1,The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do,None,300,21.712301,3,0.666644,29899,0,0.204176,0.000064,0.011227,0.011227
1225,20980987,,1,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",None,237,16.809143,5,0.571051,15970,0,0.142269,0.000057,0.007803,0.007803
1231,104979,,1,Journey of Souls: Case Studies of Life Between Lives,None,176,16.226224,3,0.592727,9128,0,0.103652,0.000048,0.005673,0.005673
1239,13259270,,1,Free Will,None,328,27.021358,3,0.545331,29245,0,0.182555,0.000056,0.009991,0.009991
1246,91439,,1,The Beet Queen,None,261,33.4,0,0.750044,25449,0,0.17907,0.000066,0.009872,0.009872
1250,74462,,1,Unless,None,221,26.327273,0,0.656561,15961,0,0.142841,0.000057,0.007866,0.007866
1253,32829,,1,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",None,922,61.054404,1,0.433872,184214,0,0.490981,0.000129,0.027009,0.027009
1256,12820793,,1,"The Oath of the Vayuputras (Shiva Trilogy, #3)",None,334,28.587287,4,0.587725,32684,0,0.196215,0.00006,0.010742,0.010742
1258,12781,,1,The Satanic Verses,None,752,53.050945,2,0.517126,146024,0,0.438338,0.000084,0.024145,0.024145
1260,240976,,1,The Book of Laughter and Forgetting,None,686,45.617434,2,0.522083,122666,0,0.399242,0.000069,0.021996,0.021996
1269,4005,,1,The Fifth Mountain,None,323,25.193717,4,0.558237,29030,0,0.192386,0.000054,0.01055,0.01055
1275,18176747,,1,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,None,401,29.983594,3,0.488304,39162,0,0.203184,0.000049,0.01107,0.01107
1278,1768603,,1,The White Tiger,None,1047,68.062998,0,0.413097,226204,0,0.548331,0.000122,0.030144,0.030144
1280,99107,,1,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",None,1246,85.478792,1,0.402372,312094,0,0.64727,0.000217,0.035662,0.035662
1282,93157,,1,The Monk,None,332,37.925758,1,0.706275,38807,0,0.224954,0.000064,0.01241,0.01241
1284,14891,,1,A Tree Grows in Brooklyn,None,1396,119.110694,1,0.369602,359885,0,0.699886,0.00028,0.038533,0.038533
1287,269831,,1,"The Da Vinci Code (Robert Langdon, #2)",None,181,20,2,0.70663,11511,0,0.11952,0.000054,0.006564,0.006564
1288,25541028,,1,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",None,809,57.600674,3,0.375617,122765,0,0.380839,0.000106,0.020782,0.020782
1292,23876,,1,Of Love and Other Demons,None,594,44.163939,2,0.537239,94619,0,0.350629,0.000068,0.019306,0.019306
1297,4031,,1,Lunar Park,None,482,39.483722,2,0.58143,67400,0,0.290281,0.000068,0.015983,0.015983
1301,542639,,1,The Shock of the New,None,264,19.643727,5,0.574433,19942,0,0.156322,0.000038,0.008589,0.008589
1302,68984,,1,The Power of Your Subconscious Mind,None,228,17.797477,3,0.586792,15185,0,0.122175,0.000035,0.006654,0.006654
1303,1391817,,1,The Minds of Billy Milligan,None,221,27.4,2,0.721308,17535,0,0.14959,0.000061,0.008228,0.008228
1312,60937,,1,The Temple of My Familiar,None,403,47.143939,0,0.618644,50112,0,0.250619,0.000078,0.013814,0.013814
1316,17289061,,1,Vele hemels boven de zevende,None,80,9,0,0.758861,2398,0,0.055532,0.000034,0.003041,0.003041
1317,25,,1,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away,None,300,22.066278,0,0.659287,29569,0,0.198105,0.000061,0.010901,0.010901
1320,133445,,1,The Edible Woman,None,488,51.842605,0,0.643131,76422,0,0.315194,0.000081,0.01739,0.01739
1323,180463,,1,Leadership and Self-Deception: Getting Out of the Box,None,385,29.799213,3,0.506791,37462,0,0.207039,0.000057,0.011322,0.011322
1329,2122,,1,The Fountainhead,None,1504,119.841363,2,0.346592,391738,0,0.733772,0.000193,0.040341,0.040341
1330,86658,,1,The Secret Agent,None,500,64.863636,2,0.605331,75515,0,0.308289,0.000078,0.016997,0.016997
1332,18050143,,1,"Zero to One: Notes on Startups, or How to Build the Future",None,736,50.328329,3,0.40935,110721,0,0.365719,0.000083,0.019985,0.019985
1335,668,,1,We the Living,None,389,39.077489,2,0.630257,47563,0,0.251131,0.000068,0.013834,0.013834
1337,202146,,1,Flyboys: A True Story of Courage,None,309,27.795953,3,0.662653,31533,0,0.202414,0.000065,0.011146,0.011146
1338,4214,,1,Life of Pi,None,2223,318.820707,0,0.243326,600956,0,0.931198,0.000661,0.051021,0.051021
1340,5196764,,1,"The Angel's Game (The Cemetery of Forgotten Books, #2)",None,167,15.240726,2,0.697569,9669,0,0.112146,0.000046,0.006157,0.006157
1342,24499258,,1,Slade House,None,357,31.687966,0,0.605199,38458,0,0.221684,0.000078,0.012199,0.012199
1345,16707,,1,Wonder Boys,None,524,56.183843,0,0.633807,86848,0,0.337083,0.000083,0.018592,0.018592
1349,99300,,1,The Yellow Wallpaper and Other Stories,None,733,49.742894,1,0.547812,146966,0,0.441033,0.000096,0.024331,0.024331
1350,30257963,,1,12 Rules for Life: An Antidote to Chaos,None,664,36.750484,3,0.439959,96842,0,0.346746,0.000073,0.018998,0.018998
1358,18607805,,1,Kindle Paperwhite User's Guide,None,62,4.528571,3,0.677419,1281,0,0.039017,0.000024,0.002126,0.002126
1363,8163722,,1,Earth (The Book): A Visitor's Guide to the Human Race,None,312,24.416334,0,0.631235,30625,0,0.198654,0.000056,0.010931,0.010931
1364,81939,,1,The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,None,302,22.262936,3,0.56936,25878,0,0.169971,0.000048,0.009289,0.009289
1368,227463,,1,A Clockwork Orange,None,1979,226.300836,2,0.27569,539589,0,0.875302,0.000377,0.048033,0.048033
1372,253264,,1,Inherit the Wind,None,269,36.109091,1,0.809327,29173,0,0.201083,0.000074,0.011101,0.011101
1374,14241,,1,The Liars' Club,None,716,46.167239,0,0.495007,126707,0,0.402472,0.000087,0.022155,0.022155
1381,11762,,1,White Noise,None,817,67.057337,2,0.512807,170937,0,0.471878,0.000089,0.026017,0.026017
1382,5206937,,1,A Modest Proposal,None,585,50.55047,2,0.571221,97576,0,0.351876,0.000083,0.019401,0.019401
1384,4381,,1,Fahrenheit 451,None,1884,199.178007,2,0.289928,514271,0,0.852575,0.000432,0.046822,0.046822
1389,394424,,1,The Prophet,None,282,34,3,0.675475,26763,0,0.187277,0.000057,0.010301,0.010301
1391,49251,,1,Citizen Soldiers: The US Army from the Normandy Beaches to the Bulge to the Surrender of Germany,None,371,29.731646,3,0.646623,44381,0,0.239848,0.000061,0.013205,0.013205
1393,32812,,1,"Paradiso (The Divine Comedy, #3)",None,184,22.1,1,0.77168,12992,0,0.133004,0.000046,0.007328,0.007328
1396,12617,,1,Manufacturing Consent: The Political Economy of the Mass Media,None,358,31.156131,3,0.557266,35611,0,0.212307,0.000055,0.011661,0.011661
1398,19596,,1,Color: A Natural History of the Palette,None,216,15.269876,5,0.482644,11207,0,0.110129,0.000037,0.006024,0.006024
1400,85448,,1,The Great Santini,None,316,37.572494,1,0.735865,36624,0,0.221606,0.00009,0.012222,0.012222
1418,24476,,1,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,None,273,35.8,2,0.729584,27088,0,0.185644,0.000068,0.010221,0.010221
1422,120461,,1,Oscar et la dame rose,None,206,25.8,2,0.745536,15742,0,0.144765,0.000059,0.007962,0.007962
1427,823412,,1,Cook with Jamie,None,176,19.081818,1,0.754026,11612,0,0.129915,0.000047,0.007145,0.007145
1428,373755,,1,"Absalom, Absalom!",None,660,64.38536,1,0.590546,128426,0,0.407539,0.000091,0.022499,0.022499
1439,32827,,1,"From the Earth to the Moon (Extraordinary Voyages, #4)",None,336,26.837936,1,0.55812,31411,0,0.197505,0.00006,0.01085,0.01085
1442,6900,,1,Tuesdays with Morrie,None,1885,192.63143,3,0.271839,482697,0,0.822663,0.000472,0.045083,0.045083
1451,216377,,1,"VALIS (VALIS Trilogy, #1)",None,360,37.333217,2,0.58974,38109,0,0.218913,0.00007,0.012056,0.012056
1452,16306,,1,Miss Marple: The Complete Short Stories (Miss Marple #15),None,259,34.7,4,0.621262,20757,0,0.156383,0.000073,0.008588,0.008588
1453,781182,,1,Barbarians at the Gate: The Fall of RJR Nabisco,None,343,26.289294,3,0.472457,27711,0,0.175583,0.00005,0.009593,0.009593
1454,211099,,1,"Losing My Virginity: How I've Survived, Had Fun, and Made a Fortune Doing Business My Way",None,270,16.261528,3,0.544073,19758,0,0.154072,0.000036,0.008431,0.008431
1458,48757,,1,The Tao of Pooh,None,795,48.1208,3,0.458771,144795,0,0.432317,0.000095,0.023753,0.023753
1464,98685,,1,Genius: The Life and Science of Richard Feynman,None,331,31.334249,3,0.571491,31212,0,0.19725,0.000056,0.010815,0.010815
1476,7865987,,1,Barefoot Contessa: How Easy Is That?,None,168,20.6,1,0.746222,10468,0,0.112883,0.000056,0.006206,0.006206
1482,8349198,,1,Animal Farm,None,174,12.034421,3,0.632184,9515,0,0.112139,0.000045,0.006159,0.006159
1483,35476,,1,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,None,344,44.062121,1,0.70376,41519,0,0.234966,0.000073,0.012957,0.012957
1484,104734,,1,The Vagina Monologues,None,508,40.523363,0,0.577241,74336,0,0.315236,0.000091,0.017365,0.017365
1487,3398625,,1,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,None,545,27.57675,0,0.564483,83679,0,0.333758,0.000083,0.018374,0.018374
1489,11031,,1,The Flanders Panel,None,264,29.890909,2,0.659609,22899,0,0.176391,0.000055,0.009705,0.009705
1490,22155,,1,Let My People Go Surfing: The Education of a Reluctant Businessman,None,141,18.1,3,0.706586,6974,0,0.095336,0.000038,0.005229,0.005229
1494,1934,,1,Little Women,None,2125,327.183856,1,0.254682,574753,0,0.909409,0.000851,0.049879,0.049879
