Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Authority,Hub,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
5256,34810320,,1,Sadie,None,4,276,0,6.310177,0.269275,0.633412,24038,0.018859,0.018859,0.000511,2,0.552874,0.595634,125.571023
5259,7076706,,1,The Search,None,2,94,0,3.022395,0.082579,0.661633,2892,0.005711,0.005711,0.000319,2,0.516834,0.532571,23.551594
5264,872333,,1,"Blue Bloods (Blue Bloods, #1)",None,1,606,0,15.262845,0.535086,0.454,83225,0.037313,0.037313,0.000984,2,0.632895,0.709979,1012.641028
5270,6087756,,1,"White Cat (Curse Workers, #1)",None,3,283,0,6.561758,0.30021,0.661178,26383,0.021052,0.021052,0.00051,2,0.55436,0.59806,107.886006
5273,268601,,1,"Glory in Death (In Death, #2)",None,2,165,0,10.268707,0.139584,0.692239,9366,0.009638,0.009638,0.000692,2,0.53032,0.557173,44.079678
5274,13049981,,1,"Boundless (Unearthly, #3)",None,1,171,0,4.249398,0.193276,0.690884,10042,0.01354,0.01354,0.000352,2,0.531492,0.559252,35.851868
5276,273512,,1,"Starlight (Warriors: The New Prophecy, #4)",None,3,154,0,10.117207,0.170342,0.78007,9190,0.011922,0.011922,0.000732,2,0.528184,0.553361,20.254706
5279,6587387,,1,"Silver Borne (Mercy Thompson, #5)",None,0,567,0,19.754494,0.496317,0.463988,74452,0.034561,0.034561,0.001193,2,0.622251,0.696466,866.557949
5290,8662836,,1,"Chain Reaction (Perfect Chemistry, #3)",None,6,441,0,12.425579,0.428176,0.547372,53106,0.029972,0.029972,0.000836,2,0.590184,0.652807,379.461606
5293,762053,,1,"Key of Light (Key Trilogy, #1)",None,2,268,0,9.591087,0.222269,0.522751,18703,0.01537,0.01537,0.000711,2,0.551184,0.592862,236.31382
5298,7728889,,1,"The Diviners (The Diviners, #1)",None,4,380,0,8.272174,0.360019,0.54055,38925,0.025197,0.025197,0.000633,2,0.575818,0.63167,337.693545
5317,10305231,,1,"The Next Always (Inn BoonsBoro Trilogy, #1)",None,2,213,0,6.924468,0.171647,0.513553,11595,0.011851,0.011851,0.000549,2,0.539843,0.573805,178.223327
5325,7736182,,1,"The Lost Hero (The Heroes of Olympus, #1)",None,4,722,0,10.926988,0.617753,0.411206,107029,0.043212,0.043212,0.000782,2,0.666821,0.750173,1651.838731
5327,11947829,,1,"Ascend (Trylle, #3)",None,1,295,0,8.162199,0.316485,0.658826,28570,0.022203,0.022203,0.0006,2,0.556928,0.602218,112.708414
5336,23308087,,1,"Flame in the Mist (Flame in the Mist, #1)",None,4,197,0,6.441139,0.196932,0.688076,13284,0.013803,0.013803,0.000515,2,0.536631,0.568261,50.583148
5338,16140036,,1,"This Man (This Man, #1)",None,6,317,0,13.187291,0.255224,0.538733,26983,0.017694,0.017694,0.000857,2,0.561697,0.609841,265.749447
5344,8205669,,1,"Wicked Appetite (Lizzy &#38; Diesel, #1)",None,2,62,0,3.065809,0.055357,0.690111,1305,0.003832,0.003832,0.00029,3,0.510796,0.521368,8.960395
5346,22717015,,1,"Beautiful Redemption (The Maddox Brothers, #2)",None,6,319,0,12.841193,0.309797,0.612902,31087,0.02168,0.02168,0.000851,2,0.562135,0.610534,168.684819
5347,6780439,,1,"Dark Visions (Dark Visions, #1-3)",None,1,325,0,12.101562,0.315299,0.609687,32100,0.022038,0.022038,0.000803,2,0.563452,0.612613,167.45491
5353,8,,1,"Harry Potter Boxed Set, Books 1-5 (Harry Potter, #1-5)",None,1,197,0,4.529975,0.216952,0.684917,13223,0.015183,0.015183,0.000386,2,0.536631,0.568261,52.043257
5357,6660747,,1,Ecstasy Unveiled (Demonica #4),None,0,361,0,21.023626,0.30846,0.562558,36555,0.021389,0.021389,0.001204,2,0.571485,0.625087,277.514069
5363,261122,,1,"The Dead Girls' Dance (The Morganville Vampires, #2)",None,1,365,0,17.113336,0.333511,0.598796,39778,0.023222,0.023222,0.001036,2,0.572392,0.626473,225.616555
5366,2921082,,1,"The Maze of Bones  (The 39 Clues, #1)",None,4,233,0,5.161763,0.243064,0.666198,18006,0.017047,0.017047,0.000437,2,0.543913,0.580735,77.614373
5368,16131489,,1,"The Last Star (The 5th Wave, #3)",None,4,263,0,6.140984,0.278221,0.660436,22754,0.0195,0.0195,0.000497,2,0.550133,0.59113,103.487219
5372,2213324,,1,"Airhead (Airhead, #1)",None,5,270,0,7.819102,0.263106,0.603112,21902,0.018415,0.018415,0.00061,2,0.551606,0.593555,131.983434
5375,16073738,,1,"Tangled (Tangled, #1)",None,6,256,0,11.545771,0.223825,0.620466,20252,0.015552,0.015552,0.000755,2,0.548669,0.588704,116.454585
5376,6482837,,1,Before I Fall,None,4,697,0,10.474791,0.617288,0.433842,105231,0.043199,0.043199,0.000755,2,0.659205,0.741511,1398.626727
5378,93124,,1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",None,4,99,0,3.611166,0.11153,0.732426,3553,0.0078,0.0078,0.000399,2,0.517761,0.534304,13.897128
5383,12637490,,1,"Goddess Interrupted (Goddess Test, #2)",None,4,265,0,6.856969,0.279547,0.643225,22500,0.019601,0.019601,0.000518,2,0.550553,0.591823,103.012905
5385,16158558,,1,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",None,2,215,0,4.575497,0.222852,0.617605,14208,0.015581,0.015581,0.000403,2,0.540247,0.574498,104.546472
5391,2536134,,1,"Gone (Gone, #1)",None,4,517,0,10.013045,0.486842,0.520197,69387,0.034131,0.034131,0.000734,2,0.609118,0.679141,555.099173
5392,13312527,,1,"The Opportunist (Love Me with Lies, #1)",None,6,353,0,10.966986,0.325404,0.551571,34268,0.022691,0.022691,0.000746,2,0.56968,0.622315,277.759018
5393,248483,,1,"Austenland (Austenland, #1)",None,4,347,0,7.410567,0.345903,0.56206,33741,0.02421,0.02421,0.000547,2,0.568334,0.620236,245.368345
5394,34992959,,1,"Defy Me (Shatter Me, #5)",None,4,241,0,7.576571,0.248341,0.696024,20129,0.017407,0.017407,0.000581,2,0.545558,0.583507,72.179969
5395,7735333,,1,"Matched (Matched, #1)",None,4,932,0,13.112792,0.759072,0.354446,153775,0.052999,0.052999,0.000901,2,0.738485,0.822938,3420.958525
5396,33443,,1,"Chocolate Chip Cookie Murder (Hannah Swensen, #1)",None,2,106,0,3.195232,0.077356,0.653908,3639,0.005311,0.005311,0.0003,2,0.519065,0.536729,30.78338
5398,8069535,,1,"Entice (Need, #3)",None,1,408,0,13.516671,0.390918,0.561377,46610,0.027337,0.027337,0.000907,2,0.582324,0.641372,312.231838
5401,2767052,,1,"The Hunger Games (The Hunger Games, #1)",None,4,1415,0,8.434338,1,0.255043,255146,0.069507,0.069507,0.000614,2,0.980965,0.990298,12448.815762
5404,36329818,,1,"Legendary (Caraval, #2)",None,4,262,0,6.970123,0.257536,0.617004,21096,0.018017,0.018017,0.000557,2,0.549924,0.590783,123.963914
5407,2866413,,1,"The Dragon Heir (The Heir Chronicles, #3)",None,4,127,0,3.561358,0.146578,0.786027,6289,0.010269,0.010269,0.000328,2,0.523016,0.544006,11.84932
5408,16001443,,1,"All In (The Blackstone Affair, #2)",None,6,247,0,11.995186,0.197132,0.620454,18850,0.013635,0.013635,0.000776,2,0.546798,0.585586,123.712272
5426,23252517,,1,"The Law of Moses (The Law of Moses, #1)",None,6,230,0,5.748827,0.233407,0.610518,16078,0.016317,0.016317,0.000449,2,0.543298,0.579695,109.097696
5429,4502507,,1,"The Last Olympian (Percy Jackson and the Olympians, #5)",None,4,746,0,10.455643,0.643287,0.409842,113889,0.045002,0.045002,0.000744,2,0.674299,0.758489,1741.434442
5430,17020,,1,"13 Little Blue Envelopes (Little Blue Envelope, #1)",None,5,363,0,7.861677,0.354007,0.566884,37246,0.024786,0.024786,0.000617,2,0.571938,0.62578,256.983815
5432,6696602,,1,"Infinity (Chronicles of Nick, #1)",None,0,240,0,8.122269,0.217852,0.55007,15776,0.015176,0.015176,0.000563,2,0.545351,0.58316,129.98248
5433,2410506,,1,Thanks for the Memories,None,4,190,0,3.581477,0.203272,0.693734,12456,0.014232,0.014232,0.000339,2,0.535237,0.565835,45.312828
5440,18460392,,1,All the Bright Places,None,4,612,0,9.85151,0.538246,0.460619,86120,0.037675,0.037675,0.000734,2,0.634565,0.712058,1031.393096
5461,1388813,,1,"Midnight Awakening (Midnight Breed, #3)",None,0,328,0,15.551111,0.297558,0.600973,32229,0.020663,0.020663,0.000922,2,0.564113,0.613652,195.096675
5467,238141,,1,"Memory in Death (In Death, #22)",None,2,115,0,9.933385,0.08549,0.685278,4492,0.005875,0.005875,0.000682,3,0.520563,0.539732,26.121692
5469,17167166,,1,"Crown of Midnight (Throne of Glass, #2)",None,4,915,0,21.726458,0.762007,0.374359,156540,0.053273,0.053273,0.001413,2,0.732116,0.817048,2780.214973
5471,23305614,,1,Finding Audrey,None,4,201,0,4.339875,0.206134,0.687015,13809,0.014437,0.014437,0.000395,2,0.53743,0.569647,56.622458
5472,15731779,,1,"Entwined with You (Crossfire, #3)",None,6,533,0,11.364595,0.471577,0.467209,66240,0.032839,0.032839,0.000758,2,0.61326,0.684685,828.91238
5476,84139,,1,"Unleash the Night (Dark Hunter, #8; Were-Hunter, #2)",None,0,205,0,12.282373,0.186308,0.738594,15444,0.012903,0.012903,0.000749,2,0.538232,0.571033,51.057087
5477,16109563,,1,"Undeniable (Undeniable, #1)",None,6,170,0,9.701044,0.140624,0.736791,10584,0.009716,0.009716,0.000646,2,0.531296,0.558905,33.31067
5492,23395680,,1,"Illuminae (The Illuminae Files, #1)",None,4,560,0,13.769307,0.492567,0.464375,72684,0.034454,0.034455,0.000981,2,0.620378,0.69404,911.285939
5493,11505797,,1,"Beautiful Disaster (Beautiful, #1)",None,6,993,0,15.496341,0.792952,0.344171,169514,0.055241,0.05524,0.001,2,0.762282,0.844075,4132.856037
5494,11922,,1,"Stolen (Women of the Otherworld, #2)",None,1,262,0,10.401596,0.236451,0.641602,21937,0.016426,0.016426,0.000678,2,0.549924,0.590783,110.494329
5502,73385,,1,"A Knight in Shining Armor (Montgomery/Taggert Family, #13)",None,0,224,0,5.7852,0.210449,0.592249,14792,0.014601,0.014601,0.000449,2,0.542074,0.577616,116.652644
5505,74033,,1,"Innocent in Death (In Death, #24)",None,2,145,0,10.175209,0.114731,0.588123,6140,0.007919,0.007919,0.0007,2,0.52645,0.550243,67.604485
5508,1,,1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",None,4,1277,0,11.318019,0.935921,0.276595,225349,0.065131,0.065131,0.000787,2,0.89683,0.942481,8692.842121
5512,14290364,,1,"Champion (Legend, #3)",None,4,689,0,14.517992,0.61004,0.443662,105155,0.042719,0.042719,0.00099,2,0.656805,0.738739,1217.081151
5516,8346300,,1,Harry Potter: A Pop-Up Book: Based on the Film Phenomenon,None,1,161,0,2.883708,0.184859,0.711335,9162,0.012923,0.012923,0.000284,2,0.529541,0.555787,34.060564
5520,6407514,,1,"Forest Born (The Books of Bayern, #4)",None,4,129,0,3.600215,0.137558,0.703246,5806,0.009632,0.009632,0.000349,2,0.523395,0.544699,22.889567
5530,26032825,,1,"The Cruel Prince (The Folk of the Air, #1)",None,4,561,0,14.69937,0.514501,0.492431,77351,0.036033,0.036033,0.001008,2,0.620645,0.694387,739.932996
5535,17200687,,1,"Rule (Marked Men, #1)",None,6,537,0,18.683616,0.476233,0.480933,69214,0.033219,0.033219,0.001176,2,0.614304,0.686071,810.739698
5538,18465566,,1,This One Summer,None,4,84,0,1.712099,0.089073,0.768216,2678,0.006223,0.006223,0.000234,2,0.514989,0.529106,9.188284
5543,13451045,,1,"Bared to You (Crossfire, #1)",None,6,277,0,8.826563,0.234689,0.55423,21186,0.016256,0.016256,0.000604,2,0.553085,0.595981,195.92743
5546,32333338,,1,Save the Date,None,4,154,0,4.419258,0.151591,0.697479,8217,0.010621,0.010621,0.000392,2,0.528184,0.553361,31.892769
5548,18126198,,1,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",None,4,494,0,9.998734,0.46612,0.53461,65100,0.032685,0.032685,0.000738,2,0.603261,0.671171,488.372682
5550,22151696,,1,Lullabies,None,4,130,0,2.93244,0.137598,0.675373,5663,0.009621,0.009622,0.000308,2,0.523585,0.545045,27.998089
5551,18668485,,1,"The Initiate (Divergent, #0.2)",None,4,210,0,5.773332,0.222936,0.672727,14763,0.015618,0.015618,0.000472,2,0.539238,0.572765,60.964445
5557,26236956,,1,The Obsession,None,2,134,0,2.583956,0.152458,0.686679,6119,0.010664,0.010664,0.000275,2,0.524346,0.546431,34.687073
5559,6917952,,1,"Burned (House of Night, #7)",None,1,566,0,14.60361,0.509759,0.48049,76828,0.035587,0.035587,0.000932,2,0.621983,0.696119,783.880882
5569,18129852,,1,"Rival (Fall Away, #2)",None,6,338,0,13.339086,0.314421,0.575545,32779,0.021962,0.021962,0.000889,2,0.566327,0.617117,244.622133
5572,29283884,,1,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",None,4,353,0,10.811438,0.32725,0.601291,37357,0.022918,0.022918,0.000808,2,0.56968,0.622315,241.190462
5573,29939230,,1,"A Conjuring of Light (Shades of Magic, #3)",None,4,399,0,9.943073,0.3762,0.547487,43471,0.026322,0.026322,0.000734,2,0.580217,0.638254,350.414956
5579,16034235,,1,"Throne of Glass (Throne of Glass, #1)",None,4,238,0,6.407159,0.245706,0.687196,19381,0.017217,0.017217,0.00051,2,0.54494,0.582467,82.829295
5580,13624367,,1,"Checkmate (Neighbor from Hell, #3)",None,6,231,0,7.746273,0.224437,0.605684,16090,0.01563,0.01563,0.000548,2,0.543503,0.580042,98.735403
5582,1582996,,1,"City of Ashes (The Mortal Instruments, #2)",None,4,1211,0,20.298655,0.918443,0.297332,217842,0.063986,0.063986,0.001299,2,0.861493,0.919612,6807.755107
5592,43781,,1,Merrick (The Vampire Chronicles #7),None,0,160,0,4.595177,0.161657,0.674371,8578,0.011257,0.011256,0.000366,2,0.529347,0.55544,37.479887
5594,1412138,,1,"Iron Kissed (Mercy Thompson, #3)",None,0,597,0,20.321405,0.516232,0.447849,79675,0.03595,0.03595,0.001227,2,0.630406,0.706861,1073.871516
5599,6485421,,1,"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",None,1,369,0,9.119586,0.359187,0.574378,38998,0.025069,0.025069,0.000636,2,0.573302,0.627859,246.084642
5602,20613470,,1,"Heir of Fire (Throne of Glass, #3)",None,4,854,0,21.223355,0.725216,0.392924,143115,0.050722,0.050722,0.001378,2,0.710138,0.795911,2274.774857
5605,16033909,,1,"Burn (Breathless, #3)",None,6,309,0,11.592393,0.289709,0.596352,28378,0.020175,0.020175,0.000762,2,0.559953,0.607069,167.475528
5611,2118745,,1,"The Knife of Never Letting Go (Chaos Walking, #1)",None,4,433,0,7.831141,0.424897,0.55285,51707,0.029769,0.029769,0.000605,2,0.588259,0.650035,396.607786
5617,9442157,,1,"Rock Hard (Sinners on Tour, #2)",None,6,262,0,11.121208,0.233768,0.636922,21777,0.016235,0.016235,0.000725,2,0.549924,0.590783,109.441572
5624,2880715,,1,"The Black Dagger Brotherhood: An Insider's Guide (Black Dagger Brotherhood, #6.5)",None,0,281,0,10.321777,0.281742,0.624759,24578,0.019649,0.019649,0.000664,2,0.553935,0.597367,132.102183
5625,8038219,,1,The Darkest Surrender  (Lords of the Underworld #8),None,0,294,0,16.997914,0.264527,0.656033,28256,0.018368,0.018368,0.000991,2,0.556713,0.601871,123.990274
5628,6262365,,1,"Tempted (House of Night, #6)",None,1,568,0,16.668929,0.502233,0.46944,75593,0.035044,0.035044,0.00105,2,0.622519,0.696812,824.263854
5629,89160,,1,"Judgment in Death (In Death, #11)",None,2,155,0,8.047815,0.132225,0.694763,8292,0.009131,0.009131,0.000566,2,0.528378,0.553708,39.304586
5635,12751687,,1,"Finale (Hush, Hush, #4)",None,1,763,0,17.463881,0.669607,0.416999,121223,0.046806,0.046806,0.001125,2,0.679699,0.76438,1760.211842
5636,18870159,,1,"Bad for You (Sea Breeze, #7)",None,6,288,0,10.556836,0.286943,0.630493,26057,0.020062,0.020062,0.000712,2,0.555427,0.599792,149.391332
5637,13560262,,1,"Avoiding Responsibility (Avoiding, #2)",None,6,212,0,7.689086,0.194201,0.621747,13906,0.01352,0.01352,0.000544,2,0.539641,0.573458,75.861401
5644,7747064,,1,"The Iron Daughter (The Iron Fey, #2)",None,1,509,0,10.577094,0.487007,0.515446,66640,0.03407,0.03407,0.000731,2,0.607068,0.676369,568.897745
5646,41150487,,1,"Red, White &#38; Royal Blue",None,4,457,0,10.981488,0.415697,0.528053,55021,0.0291,0.0291,0.000807,2,0.594072,0.658351,488.225229
5647,8843801,,1,"Eternal Rider (Lords of Deliverance, #1, Demonica, #6)",None,0,200,0,12.063479,0.179784,0.696834,13867,0.012479,0.012479,0.000725,2,0.53723,0.5693,47.219953
5652,12119529,,1,"Magic Breaks (Kate Daniels, #7)",None,0,186,0,9.650054,0.169751,0.646498,11123,0.011805,0.011805,0.000633,2,0.534444,0.564449,59.779319
5653,116012,,1,Carolina Moon,None,2,49,0,1.317883,0.038992,0.711735,837,0.002691,0.002691,0.000201,3,0.508278,0.516748,4.951266
5659,31450908,,1,"Down Among the Sticks and Bones (Wayward Children, #2)",None,4,231,0,6.754012,0.228203,0.623188,16555,0.015968,0.015968,0.000549,2,0.543503,0.580042,91.450355
5669,16096824,,1,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",None,4,1006,0,19.830448,0.816449,0.349483,176669,0.057016,0.057016,0.001292,2,0.767553,0.848579,3760.200533
5676,40329,,1,"Metro Girl (Alex Barnaby, #1)",None,2,92,0,6.402175,0.083319,0.784759,3285,0.005757,0.005757,0.000487,2,0.516464,0.531878,11.439642
5681,17347389,,1,"The Dream Thieves (The Raven Cycle, #2)",None,4,563,0,13.427553,0.503792,0.473316,74880,0.035282,0.035282,0.000936,2,0.62118,0.69508,864.421633
5685,20427449,,1,"Relentless (Relentless, #1)",None,0,148,0,3.725931,0.14552,0.619415,6738,0.010157,0.010157,0.000317,2,0.527027,0.551282,41.085167
5690,22895264,,1,"Wicked (A Wicked Trilogy, #1)",None,6,309,0,9.596086,0.319155,0.629702,29965,0.022341,0.022341,0.000672,2,0.559953,0.607069,149.820348
5691,11227043,,1,"Rock Chick Revenge (Rock Chick, #5)",None,6,157,0,8.932287,0.133278,0.687163,8415,0.00922,0.00922,0.000619,2,0.528765,0.554401,39.024921
5701,23301545,,1,The Sleeper and the Spindle,None,4,197,0,4.023006,0.211713,0.7046,13603,0.014851,0.014851,0.000364,2,0.536631,0.568261,46.540743
5703,74036,,1,"Ceremony in Death (In Death, #5)",None,2,149,0,11.520977,0.126333,0.714765,7881,0.00872,0.00872,0.000763,2,0.52722,0.551629,32.124603
5706,13538992,,1,"Fourth Grave Beneath My Feet (Charley Davidson, #4)",None,2,206,0,8.560943,0.173374,0.536301,11324,0.012013,0.012013,0.000593,2,0.538433,0.571379,137.627277
5710,238126,,1,"Immortal in Death (In Death, #3)",None,2,167,0,12.004841,0.145909,0.703917,9757,0.010083,0.010083,0.000792,2,0.53071,0.557866,40.580639
5716,263050,,1,The Death and Life of Charlie St. Cloud,None,5,219,0,3.404113,0.234789,0.651292,15547,0.016431,0.016431,0.00032,2,0.541057,0.575884,71.08703
5717,6619499,,1,Afterlife,None,1,278,0,13.132914,0.274195,0.666442,25660,0.019139,0.019139,0.000849,2,0.553298,0.596327,96.45357
5718,30333938,,1,"Slammed (Slammed, #1)",None,6,312,0,9.328671,0.331322,0.634801,30798,0.023203,0.023203,0.000664,2,0.560606,0.608108,151.399288
5723,30245,,1,"Cerulean Sins (Anita Blake, Vampire Hunter, #11)",None,0,170,0,13.91813,0.159832,0.736373,10578,0.01108,0.01108,0.000839,2,0.531296,0.558905,38.785803
5729,6479259,,1,"Spirit Bound (Vampire Academy, #5)",None,1,953,0,20.051243,0.782178,0.359422,163044,0.054553,0.054553,0.001249,2,0.746508,0.830215,3197.056601
5732,17798233,,1,"Rome (Marked Men, #3)",None,6,324,0,15.393988,0.27909,0.553778,28977,0.019433,0.019433,0.000974,2,0.563232,0.612266,243.926018
5736,23219,,1,"Queen of Babble (Queen of Babble, #1)",None,5,168,0,4.171028,0.164322,0.666168,9345,0.011476,0.011476,0.000384,2,0.530905,0.558212,44.509824
5755,18500665,,1,"End of Days (Penryn &#38; the End of Days, #3)",None,4,379,0,10.616797,0.382552,0.587595,42090,0.026807,0.026807,0.00075,2,0.575588,0.631324,252.073846
5759,140097,,1,"An Ice Cold Grave (Harper Connelly, #3)",None,0,229,0,8.258281,0.187556,0.5452,14233,0.012976,0.012976,0.000587,2,0.543094,0.579349,155.183888
5762,7129598,,1,"Nevermore (Nevermore, #1)",None,1,243,0,6.354144,0.253215,0.637724,18751,0.017723,0.017723,0.000474,2,0.54597,0.5842,88.658667
5768,500743,,1,"The Wizard Heir (The Heir Chronicles, #2)",None,4,212,0,5.0975,0.220972,0.639363,14300,0.015468,0.015468,0.000431,2,0.539641,0.573458,80.031971
5769,6315602,,1,"My Soul to Take (Soul Screamers, #1)",None,1,274,0,8.322279,0.270949,0.594075,22219,0.018937,0.018937,0.000596,2,0.55245,0.594941,153.690917
5772,9593911,,1,"Pandemonium (Delirium, #2)",None,4,700,0,13.580285,0.635296,0.449745,110030,0.044464,0.044464,0.000924,2,0.66011,0.74255,1288.818612
5773,51428,,1,"Rebel Angels (Gemma Doyle, #2)",None,1,378,0,6.201117,0.373949,0.549984,39188,0.026162,0.026162,0.000495,2,0.575359,0.630977,311.37739
5774,22628,,1,The Perks of Being a Wallflower,None,4,1015,0,8.818176,0.801057,0.331417,170549,0.055928,0.055928,0.000654,2,0.771245,0.851698,4361.395513
5779,8306857,,1,"Divergent (Divergent, #1)",None,1,541,0,7.85572,0.498849,0.470596,68740,0.034882,0.034882,0.000587,2,0.615352,0.687457,826.652324
5785,5453,,1,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",None,5,169,0,3.748916,0.170969,0.658143,9343,0.01195,0.01195,0.000363,2,0.5311,0.558559,49.413714
5790,84132,,1,"The Dream Hunter (Dark-Hunter #10, Dream-Hunter #1)",None,0,276,0,14.533827,0.235861,0.58087,22044,0.016337,0.016337,0.000884,2,0.552874,0.595634,163.995765
5791,17375956,,1,"Reaper's Property (Reapers MC, #1)",None,6,304,0,12.931632,0.248555,0.547117,25198,0.017226,0.017226,0.000822,2,0.558869,0.605336,235.982316
5792,15925,,1,The Guardian,None,5,525,0,8.764356,0.470237,0.45851,63068,0.032808,0.032808,0.000646,2,0.611182,0.681913,850.615053
5798,15768409,,1,"The Retribution of Mara Dyer (Mara Dyer, #3)",None,4,395,0,11.644016,0.388213,0.583911,45437,0.027227,0.027227,0.000815,2,0.579285,0.636868,260.6971
5809,15745753,,1,Eleanor &#38; Park,None,4,888,0,10.399966,0.731886,0.373171,146965,0.051173,0.051173,0.00075,2,0.722222,0.807692,2733.705987
5823,24974996,,1,"Dear Martin (Dear Martin, #1)",None,4,200,0,4.493292,0.20325,0.699899,13928,0.014221,0.014221,0.000413,2,0.53723,0.5693,61.840069
5827,28260587,,1,"Empire of Storms (Throne of Glass, #5)",None,4,677,0,18.107858,0.602154,0.445609,101967,0.042153,0.042153,0.001193,2,0.653237,0.734581,1217.077994
5832,23513349,,1,Milk and Honey,None,4,413,0,5.08598,0.388641,0.553551,47095,0.027226,0.027226,0.000434,2,0.583502,0.643105,366.788866
5835,715791,,1,"Kiss of Crimson (Midnight Breed, #2)",None,0,395,0,21.267764,0.345082,0.574131,44676,0.023961,0.023961,0.001228,2,0.579285,0.636868,306.331288
5841,38568,,1,A Quick Bite (Argeneau #1),None,0,273,0,10.753708,0.238075,0.594268,22064,0.016514,0.016514,0.000692,2,0.552239,0.594595,149.97933
5843,287633,,1,"Dark Magic (Dark, #4)",None,0,205,0,11.195554,0.193688,0.720995,15076,0.013439,0.013439,0.000703,2,0.538232,0.571033,54.087448
5846,1162022,,1,On the Jellicoe Road,None,4,199,0,4.28149,0.209041,0.681488,13426,0.014649,0.014649,0.000382,2,0.53703,0.568954,61.967881
5851,23267628,,1,"The Fever Code (The Maze Runner, #5)",None,4,190,0,4.15814,0.200285,0.750042,13467,0.014048,0.014048,0.000377,2,0.535237,0.565835,35.626188
5852,17255435,,1,"A Shade of Vampire (A Shade of Vampire, #1)",None,0,237,0,7.908387,0.232484,0.617285,17263,0.016189,0.016189,0.000552,2,0.544734,0.582121,100.150403
5857,14383,,1,"No Rest for the Wicked (Immortals After Dark, #2)",None,0,317,0,18.140847,0.283268,0.609372,30521,0.019685,0.019685,0.001051,2,0.561697,0.609841,167.449331
5863,6408862,,1,Stolen: A Letter to My Captor,None,4,346,0,5.851621,0.347992,0.575237,34333,0.024377,0.024377,0.000477,2,0.56811,0.619889,237.797906
5866,18668066,,1,The Collector,None,2,73,0,2.172187,0.075532,0.700152,1840,0.005246,0.005246,0.00026,2,0.512975,0.525295,11.786059
5867,17204568,,1,"Crazy Little Thing (Bell Harbor, #1)",None,6,226,0,5.894423,0.202438,0.566332,14399,0.014083,0.014083,0.000456,2,0.542481,0.578309,129.671087
5871,16131484,,1,"The Infinite Sea (The 5th Wave, #2)",None,4,458,0,9.032061,0.436293,0.548154,57366,0.030586,0.030586,0.000673,2,0.594316,0.658697,449.568457
5872,15749186,,1,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",None,4,793,0,11.356928,0.664229,0.391312,122883,0.046448,0.046448,0.000808,2,0.689441,0.774775,2071.148653
5875,5161066,,1,"Dead and Gone (Sookie Stackhouse, #9)",None,0,499,0,15.110772,0.454466,0.497227,61781,0.031674,0.031674,0.000933,2,0.604525,0.672904,602.196709
5882,8709526,,1,"The Indigo Spell (Bloodlines, #3)",None,1,623,0,15.543042,0.579676,0.479451,92895,0.040555,0.040555,0.001003,2,0.637649,0.71587,889.5813
5885,27883214,,1,"Caraval (Caraval, #1)",None,4,410,0,9.116296,0.390374,0.553891,46441,0.027333,0.027333,0.000686,2,0.582795,0.642065,370.853295
5892,8150317,,1,"Deeper Than Midnight (Midnight Breed, #9)",None,0,286,0,14.685457,0.252178,0.647528,26390,0.017505,0.017504,0.000876,2,0.555,0.599099,129.035235
5896,6582637,,1,"Archangel's Kiss (Guild Hunter, #2)",None,0,401,0,14.871473,0.349747,0.499227,40038,0.024299,0.024299,0.000925,2,0.580684,0.638947,451.229689
5904,7992995,,1,"Eona: The Last Dragoneye (Eon, #2)",None,1,333,0,8.652509,0.347424,0.6224,34405,0.024325,0.024325,0.000612,2,0.565217,0.615385,171.246343
5907,7747374,,1,"I Am Number Four (Lorien Legacies, #1)",None,4,714,0,11.224919,0.627712,0.430088,109475,0.043945,0.043945,0.000799,2,0.664365,0.747401,1514.458598
5912,180426,,1,"Dark Desire (Dark, #2)",None,0,200,0,10.689889,0.190801,0.725377,14435,0.013241,0.01324,0.000679,2,0.53723,0.5693,50.896102
5917,23009402,,1,Saint Anything,None,4,351,0,9.077217,0.323101,0.53584,32914,0.022619,0.022619,0.000695,2,0.569231,0.621622,294.166793
5919,9462775,,1,"The Last Little Blue Envelope (Little Blue Envelope, #2)",None,5,216,0,4.849812,0.228884,0.684195,15887,0.016042,0.016042,0.000419,2,0.540449,0.574844,57.469158
5920,42898,,1,"Lover Revealed (Black Dagger Brotherhood, #4)",None,0,573,0,19.626278,0.48272,0.447589,73350,0.033537,0.033537,0.001161,2,0.623865,0.698545,998.483882
